state_a,state_b,median_diff,U_statistic,p_value,p_value_bh,significant_bh
Maharashtra,Uttarakhand,0.053382989288501076,13949192.0,0.0,0.0,True
Jammu and Kashmir,Uttar Pradesh,0.052633951884222416,11518270.0,0.0,0.0,True
Andhra Pradesh,Puducherry,-0.052190532196412814,4364341.5,2.7751889729984117e-238,6.278469349559145e-238,True
Maharashtra,Rajasthan,0.0521023606952318,15269570.0,0.0,0.0,True
Goa,Punjab,0.052005855747340374,9102956.0,5.141080855833239e-167,9.58916335178927e-167,True
Arunachal Pradesh,Gujarat,0.05159532006186694,9061215.0,0.0,0.0,True
Arunachal Pradesh,Odisha,0.051176268221861165,10088846.0,0.0,0.0,True
Puducherry,Sikkim,0.05080340747141686,7517667.5,0.0,0.0,True
Jammu and Kashmir,Meghalaya,0.05072743742657668,10560073.0,0.0,0.0,True
Andhra Pradesh,Meghalaya,-0.05046990932688994,4693056.5,2.2201990835054016e-233,4.966234792051556e-233,True
Mizoram,Punjab,-0.050416393056487374,2480967.0,5.628339559333863e-205,1.1668508842521423e-204,True
Andaman and Nicobar Islands,Arunachal Pradesh,-0.05030063415016267,748428.0,0.0,0.0,True
Meghalaya,Sikkim,0.04908278460189398,8320828.0,0.0,0.0,True
Jammu and Kashmir,Puducherry,0.0490068145570538,9295719.0,1.7387518755797882e-266,4.205517747845423e-266,True
Maharashtra,Mizoram,0.04882217847769027,7416646.0,0.0,0.0,True
Kerala,Nagaland,0.04868141881402033,5938835.0,3.527490758597968e-70,4.961836882661444e-70,True
Andhra Pradesh,Uttar Pradesh,-0.0485633948692442,4984380.5,1.0889363367696676e-248,2.501610503389777e-248,True
Manipur,Punjab,-0.04851421914344389,1894586.5,4.962864737927118e-124,8.294675615355718e-124,True
Kerala,West Bengal,0.048483029138084194,9179816.0,4.865514489855042e-75,6.992708022859299e-75,True
Himachal Pradesh,Ladakh,0.04846031161820635,1748819.5,2.4338559327835747e-79,3.540695061139919e-79,True
Jharkhand,Punjab,-0.04818796615230135,4520159.0,6.316604269470781e-229,1.3817571839467334e-228,True
Haryana,Kerala,-0.04745217496774548,5130404.0,6.79089625856433e-106,1.0774888730255403e-105,True
Sikkim,Uttar Pradesh,-0.047176270144248245,918840.5,0.0,0.0,True
Maharashtra,Manipur,0.04692000456464679,4852391.0,3.2276332393858196e-183,6.296530417818239e-183,True
Ladakh,Telangana,-0.046902555304649735,602839.0,3.8424917892325076e-76,5.535793255673952e-76,True
Arunachal Pradesh,Assam,0.04686420248721605,9279719.5,0.0,0.0,True
Punjab,Tamil Nadu,0.04683607218378663,13945113.5,0.0,0.0,True
Chhattisgarh,Punjab,-0.04660541744673127,4340598.5,0.0,0.0,True
Jharkhand,Maharashtra,-0.04659375157350425,3447453.5,0.0,0.0,True
Delhi,Goa,0.046546197798114,8877524.5,4.92430359638576e-137,8.592259940907705e-137,True
Puducherry,Telangana,0.04621485360223285,12830069.0,0.0,0.0,True
Kerala,Tripura,0.04591813853438019,7249177.0,1.409430492601127e-61,1.9412294979112744e-61,True
Maharashtra,Tamil Nadu,0.04524185760498953,15521548.0,0.0,0.0,True
Chhattisgarh,Maharashtra,-0.04501120286793417,3366881.0,0.0,0.0,True
Himachal Pradesh,Puducherry,-0.04465709728867623,1916219.0,0.0,0.0,True
Dadra and Nagar Haveli and Daman and Diu,Kerala,-0.04459534313092198,1751282.5,2.168102942723861e-38,2.7564556643604643e-38,True
Meghalaya,Telangana,0.04449423073270997,14274704.0,0.0,0.0,True
Andhra Pradesh,Chhattisgarh,-0.04448834991143208,5875647.5,5.266881187965521e-179,1.0207799045079755e-178,True
Andhra Pradesh,Tamil Nadu,-0.04425769517437672,5388416.5,5.326444581947124e-263,1.2676938105034154e-262,True
Karnataka,Kerala,-0.04411536579152024,4935677.5,3.138003973768555e-53,4.1583794307177953e-53,True
Kerala,Uttarakhand,0.043977271492842,7896239.5,3.343947986645925e-47,4.382486898798073e-47,True
Chhattisgarh,Sikkim,0.04310122518643612,8490863.5,0.0,0.0,True
Himachal Pradesh,Meghalaya,-0.04293647441915335,1134442.0,0.0,0.0,True
Andhra Pradesh,Jharkhand,-0.042905801205862,4232957.5,1.4944990359219914e-276,3.6593700673810074e-276,True
Sikkim,Tamil Nadu,-0.042870570449380765,1158509.0,0.0,0.0,True
Kerala,Rajasthan,0.04269664289957273,9116388.5,1.500752161842289e-125,2.5295964201024417e-125,True
Telangana,Uttar Pradesh,-0.04258771627506423,1522545.5,0.0,0.0,True
Andhra Pradesh,Manipur,-0.04257954821471946,2203950.0,3.241870913487179e-76,4.6818281396234745e-76,True
Punjab,Uttar Pradesh,0.04253037248891915,12902823.5,0.0,0.0,True
Ladakh,Sikkim,-0.04231400143546572,343608.5,6.176714011257346e-75,8.855770690838846e-75,True
Goa,Jammu and Kashmir,0.04190227635203711,7719705.0,2.410660650261965e-184,4.718233838506148e-184,True
Jharkhand,Sikkim,0.041518676480866046,8088540.0,0.0,0.0,True
Manipur,Sikkim,0.041192423489723504,2848260.0,3.2342350855184103e-173,6.128566483705268e-173,True
Himachal Pradesh,Uttar Pradesh,-0.041029959961507614,928498.0,0.0,0.0,True
Maharashtra,Uttar Pradesh,0.04093615791012205,14730123.0,0.0,0.0,True
Andhra Pradesh,Ladakh,0.04092687671046977,1876844.5,5.1514704091307115e-107,8.195521105435223e-107,True
Andhra Pradesh,Mizoram,-0.04067737430167598,3337565.5,3.5668209673193e-79,5.176240184280448e-79,True
Meghalaya,Punjab,-0.04062385803127341,4239227.0,9.264606316253918e-293,2.376052050935811e-292,True
Kerala,Mizoram,0.039416460682031196,4363978.0,3.758842312219334e-35,4.7383711351069995e-35,True
Mizoram,Sikkim,0.03929024957668002,4157715.0,5.537013211444423e-228,1.2067849306994256e-227,True
Gujarat,Puducherry,-0.03921141913307437,3062297.0,0.0,0.0,True
Maharashtra,Meghalaya,0.03902964345247631,13500208.0,0.0,0.0,True
Puducherry,Punjab,-0.03890323516175054,4683201.5,2.1991173602123904e-189,4.420523072048555e-189,True
Odisha,Puducherry,-0.03879236729306859,2055349.5,0.0,0.0,True
Chhattisgarh,Telangana,0.03851267131725211,14254188.5,0.0,0.0,True
Tamil Nadu,Telangana,0.038282016580196754,16328004.5,0.0,0.0,True
Arunachal Pradesh,Chandigarh,0.03828197945845005,8184445.0,0.0,0.0,True
Arunachal Pradesh,Madhya Pradesh,0.03828197945845005,9046139.0,0.0,0.0,True
Arunachal Pradesh,Bihar,0.03796771468991174,8317389.5,0.0,0.0,True
Andaman and Nicobar Islands,Puducherry,-0.0379167332213701,2052425.5,3.633931705598202e-300,9.609730510359691e-300,True
Kerala,Manipur,0.037514286768987715,2868172.5,4.4450724732926216e-14,5.0570136168434223e-14,True
Gujarat,Meghalaya,-0.03749079626355149,2685473.0,0.0,0.0,True
Andhra Pradesh,Rajasthan,-0.037397192084134445,7106082.5,7.903813324507449e-56,1.0544324950856351e-55,True
Maharashtra,Puducherry,0.037309020582953434,11480884.5,0.0,0.0,True
Jharkhand,Kerala,-0.03718803377784517,5475392.5,1.1706115687848623e-14,1.3420306039055744e-14,True
Meghalaya,Odisha,0.037071744423545716,15208753.5,0.0,0.0,True
Chhattisgarh,Himachal Pradesh,0.03695491500369549,14563153.0,0.0,0.0,True
Jharkhand,Telangana,0.036930122611682034,13589741.5,0.0,0.0,True
Himachal Pradesh,Tamil Nadu,-0.036724260266640135,1391305.5,0.0,0.0,True
Arunachal Pradesh,Jammu and Kashmir,-0.03662291362826123,2982744.5,1.6984973409231442e-86,2.513945069276793e-86,True
Manipur,Telangana,0.03660386962053949,4804313.0,3.593777728998578e-192,7.273121594401885e-192,True
Andaman and Nicobar Islands,Meghalaya,-0.03619611035184722,1758846.5,0.0,0.0,True
Andhra Pradesh,Uttarakhand,-0.03611656349086517,5330732.0,1.8348259117295893e-186,3.6512421989267745e-186,True
Rajasthan,Sikkim,0.03601006735913849,7134704.0,5.877966431216048e-165,1.0895296032939404e-164,True
Andhra Pradesh,Karnataka,-0.03597846919218693,5642682.5,6.860044784846262e-117,1.1275487975092614e-116,True
Kerala,Tamil Nadu,0.03583613980933045,8546869.0,2.387773895360869e-34,2.997311113374931e-34,True
Chhattisgarh,Kerala,-0.035605485072275095,5663527.0,7.862640053959939e-53,1.0396157404680363e-52,True
Gujarat,Uttar Pradesh,-0.035584281805905754,2744628.0,0.0,0.0,True
Andhra Pradesh,Dadra and Nagar Haveli and Daman and Diu,-0.0354984918527852,1994533.0,1.2841270003067044e-73,1.8235216352804036e-73,True
Himachal Pradesh,Jharkhand,-0.035372366298125416,1144978.0,0.0,0.0,True
Odisha,Uttar Pradesh,-0.03516522996589998,777969.0,0.0,0.0,True
Himachal Pradesh,Manipur,-0.03504611330698287,1410050.0,6.574537059274057e-226,1.4173367935753853e-225,True
Sikkim,Uttarakhand,-0.03472943876586922,1634196.5,0.0,0.0,True
Mizoram,Telangana,0.03470169570749601,7014007.5,5.196195428670892e-265,1.2517150931413686e-264,True
Karnataka,Sikkim,0.034591344467190976,7165241.0,1.996090959775154e-300,5.3021166119027526e-300,True
Assam,Puducherry,-0.03448030155842348,2003818.5,0.0,0.0,True
Andaman and Nicobar Islands,Uttar Pradesh,-0.03428959589420148,1814892.0,0.0,0.0,True
Andhra Pradesh,Tripura,-0.034175696449326984,5235220.0,5.25256460656601e-121,8.681322058074378e-121,True
Dadra and Nagar Haveli and Daman and Diu,Sikkim,0.03411136712778924,2767785.0,5.484838127538575e-230,1.2131891025596476e-229,True
Arunachal Pradesh,Nagaland,0.03316201695551854,5299375.0,6.7837175223112e-294,1.7473211799892482e-293,True
Himachal Pradesh,Mizoram,-0.03314393939393939,1917655.0,0.0,0.0,True
Arunachal Pradesh,West Bengal,0.03296362727958241,8306939.0,0.0,0.0,True
Sikkim,Tripura,-0.03278857172433103,1992664.5,2.1505883566687654e-279,5.331666967574647e-279,True
Assam,Meghalaya,-0.032759678688900604,961734.5,0.0,0.0,True
Andhra Pradesh,Haryana,-0.03264166001596169,6706389.5,7.272401914655952e-110,1.1758367226142097e-109,True
Arunachal Pradesh,Haryana,0.031932773109243695,8253324.5,0.0,0.0,True
Andhra Pradesh,West Bengal,-0.03161080584562298,6473338.0,6.147780915515993e-145,1.098477370790395e-144,True
Kerala,Uttar Pradesh,0.031530440114462974,7871878.5,1.4539175443060292e-33,1.8135868739247114e-33,True
Chhattisgarh,Gujarat,0.03150923684809363,13120105.0,7.158452641418911e-302,1.9272757111512454e-301,True
Rajasthan,Telangana,0.03142151348995448,12126715.5,1.6162612199098816e-216,3.4101965455545374e-216,True
Andhra Pradesh,Nagaland,-0.031412416169686846,4108575.5,4.111532374693841e-115,6.720774074018778e-115,True
Gujarat,Tamil Nadu,-0.031278582111038275,3320569.0,0.0,0.0,True
Haryana,Sikkim,0.03125453529096574,8313497.5,0.0,0.0,True
Chhattisgarh,Odisha,0.031090185008087856,14355747.0,0.0,0.0,True
Odisha,Tamil Nadu,-0.030859530271032498,1470113.5,0.0,0.0,True
Assam,Uttar Pradesh,-0.030853164231254865,807960.5,0.0,0.0,True
Arunachal Pradesh,Tripura,0.030398736675878404,6215285.5,3.7515630895551276e-224,8.058411690560653e-224,True
Sikkim,West Bengal,-0.030223681120627024,2260398.5,0.0,0.0,True
Andaman and Nicobar Islands,Chhattisgarh,-0.03021455093638936,3198060.5,1.5518893981996747e-181,3.01756271872159e-181,True
Telangana,Uttarakhand,-0.030140884896685205,3203594.5,0.0,0.0,True
Nagaland,Sikkim,0.03002529144469089,5612502.0,0.0,0.0,True
Karnataka,Telangana,0.030002790598006965,11965089.5,0.0,0.0,True
Andaman and Nicobar Islands,Tamil Nadu,-0.029983896199334004,2288512.0,0.0,0.0,True
Gujarat,Jharkhand,-0.029926688142523555,2670627.0,0.0,0.0,True
Himachal Pradesh,Rajasthan,-0.02986375717639786,5224515.5,1.6896956528249286e-219,3.6034728079958157e-219,True
Kerala,Meghalaya,0.029623925656817235,7312175.0,5.7641254864246935e-31,7.130259177593955e-31,True
Gujarat,Manipur,-0.029600435151381013,1829866.0,1.130294101825063e-131,1.9437138456240243e-131,True
Dadra and Nagar Haveli and Daman and Diu,Telangana,0.02952281325860523,4584413.5,6.554079807011081e-231,1.4605533652328066e-230,True
Jharkhand,Odisha,0.02950763630251778,14528600.0,0.0,0.0,True
Manipur,Odisha,0.029181383311375236,4978517.5,1.8810826760746932e-210,3.913441231693855e-210,True
Arunachal Pradesh,Dadra and Nagar Haveli and Daman and Diu,0.02907594127242019,2537200.0,3.829376446073834e-176,7.34993221101268e-176,True
Andaman and Nicobar Islands,Jharkhand,-0.028632002230819284,1884853.0,0.0,0.0,True
Arunachal Pradesh,Karnataka,0.028595963933018456,6384569.5,1.872534565908485e-186,3.713860222385162e-186,True
Himachal Pradesh,Uttarakhand,-0.028583128583128586,2689394.5,0.0,0.0,True
Arunachal Pradesh,Uttarakhand,0.028457869634340216,6734812.0,2.23526114846297e-189,4.478048428738947e-189,True
Himachal Pradesh,Karnataka,-0.028445034284450346,3354411.0,0.0,0.0,True
Andaman and Nicobar Islands,Manipur,-0.028305749239676742,1216032.0,8.33563296210858e-88,1.2492951164873062e-87,True
Telangana,Tripura,-0.028200017855147017,3651095.5,0.0,0.0,True
Dadra and Nagar Haveli and Daman and Diu,Himachal Pradesh,0.02796505694504861,4818613.5,1.9969159111261885e-294,5.165934639652531e-294,True
Kerala,Puducherry,0.02790330278729436,6697313.5,5.388288813745399e-18,6.298687316657196e-18,True
Gujarat,Mizoram,-0.027698261238337532,2654497.0,1.4224259850944876e-167,2.6698531896883915e-167,True
Mizoram,Odisha,0.027279209398331755,7321811.0,3.0568727042018136e-302,8.267451177273086e-302,True
Arunachal Pradesh,Rajasthan,0.027177241041070943,7398865.5,1.3327063449176335e-260,3.121890847346425e-260,True
Assam,Chhattisgarh,-0.026778119273442744,3830448.0,0.0,0.0,True
Haryana,Telangana,0.026665981421781726,13583222.0,0.0,0.0,True
Himachal Pradesh,Tripura,-0.026642261541590398,3394840.5,0.0,0.0,True
Andhra Pradesh,Bihar,-0.02660671843529365,6754420.0,3.3309353439099016e-81,4.869549212841256e-81,True
Assam,Tamil Nadu,-0.026547464536387386,1582059.0,0.0,0.0,True
Arunachal Pradesh,Punjab,-0.026519334232957964,3975216.0,4.8783506301557236e-55,6.479059430675571e-55,True
Andaman and Nicobar Islands,Mizoram,-0.02640357532663326,1739846.5,8.384994827003376e-112,1.3594201422525909e-111,True
Andhra Pradesh,Madhya Pradesh,-0.02629245366675534,7100662.0,3.557697837776572e-94,5.413888014007827e-94,True
Andhra Pradesh,Chandigarh,-0.02629245366675534,6690919.0,2.1994531839078624e-64,3.072006207570841e-64,True
Madhya Pradesh,Puducherry,-0.025898078529657476,4103808.0,9.193218387875756e-285,2.317781754570371e-284,True
Chandigarh,Puducherry,-0.025898078529657476,3564078.5,2.788497580559843e-289,7.060238555034496e-289,True
Telangana,West Bengal,-0.025635127251443013,4509654.0,0.0,0.0,True
Bihar,Puducherry,-0.025583813761119165,3925006.0,6.523567833373905e-261,1.5402868495466164e-260,True
Nagaland,Telangana,0.02543673757550688,9194809.0,0.0,0.0,True
Bihar,Sikkim,0.025219593710297694,7688019.0,8.584310481729688e-261,2.0188398168494722e-260,True
Assam,Jharkhand,-0.025195570567872666,1297781.0,0.0,0.0,True
Haryana,Himachal Pradesh,0.025108225108225107,14037093.0,0.0,0.0,True
Arunachal Pradesh,Maharashtra,-0.02492511965416086,3282839.0,3.018160708450793e-138,5.2973617154224837e-138,True
Madhya Pradesh,Sikkim,0.024905328941759383,8444878.5,1.362457995539858e-308,3.7530671636398865e-308,True
Chandigarh,Sikkim,0.024905328941759383,7145527.0,1.4047530534520852e-211,2.932730058961371e-211,True
Assam,Manipur,-0.024869317576730124,1453226.5,1.6330534978616695e-189,3.293785868568452e-189,True
Gujarat,Rajasthan,-0.024418079020796,6375325.0,3.172599496958239e-98,4.903108313480914e-98,True
Chandigarh,Meghalaya,-0.0241774556601346,3052223.0,0.0,0.0,True
Madhya Pradesh,Meghalaya,-0.0241774556601346,3519773.0,0.0,0.0,True
Himachal Pradesh,West Bengal,-0.024077370937886394,4027809.0,0.0,0.0,True
Odisha,Rajasthan,-0.023999027180790222,5693743.5,2.7975589873332167e-177,5.386885428683702e-177,True
Arunachal Pradesh,Mizoram,0.02389705882352941,3590419.5,8.971019267100365e-115,1.4623990312122512e-114,True
Himachal Pradesh,Nagaland,-0.02387898126195026,2341258.5,0.0,0.0,True
Bihar,Meghalaya,-0.02386319089159629,3422509.0,0.0,0.0,True
Gujarat,Uttarakhand,-0.023137450427526726,4239522.5,0.0,0.0,True
Andaman and Nicobar Islands,Rajasthan,-0.023123393109091728,4132285.0,4.47497700848262e-52,5.903794501213213e-52,True
Gujarat,Karnataka,-0.022999356128848486,4650496.0,9.117000101962136e-218,1.9304679931200967e-217,True
Assam,Mizoram,-0.022967143663686643,1937346.0,1.1170770941893545e-279,2.781007828630401e-279,True
Odisha,Uttarakhand,-0.02271839858752095,3192180.5,0.0,0.0,True
Karnataka,Odisha,0.02258030428884271,12322394.5,0.0,0.0,True
Dadra and Nagar Haveli and Daman and Diu,Gujarat,0.02251937878944675,4220477.5,4.392192688827631e-142,7.77784121979893e-142,True
Chandigarh,Uttar Pradesh,-0.02227094120248886,3277382.0,0.0,0.0,True
Madhya Pradesh,Uttar Pradesh,-0.02227094120248886,3860850.5,0.0,0.0,True
Dadra and Nagar Haveli and Daman and Diu,Odisha,0.022100326949440974,4793311.0,3.9427244224254335e-263,9.421369603787682e-263,True
Arunachal Pradesh,Manipur,0.02199488491048593,2352450.0,2.059519781715248e-61,2.8235351846096143e-61,True
Bihar,Uttar Pradesh,-0.02195667643395055,3706572.0,0.0,0.0,True
Andaman and Nicobar Islands,Uttarakhand,-0.021842764515822455,2911430.5,5.406809685433399e-186,1.068787961074044e-185,True
Andaman and Nicobar Islands,Karnataka,-0.021704670217144215,3078134.5,6.49997233796377e-130,1.1081614730912444e-129,True
Arunachal Pradesh,Jharkhand,0.021668631919343387,5774598.0,1.179322347060474e-104,1.8563407314840796e-104,True
Andaman and Nicobar Islands,Dadra and Nagar Haveli and Daman and Diu,-0.02122469287774248,1076453.5,3.9711516942484635e-91,6.012303455668794e-91,True
Gujarat,Tripura,-0.021196583385988538,4574663.5,1.0384539512441243e-184,2.0392082540932475e-184,True
Jammu and Kashmir,Kerala,0.021103511769759442,7375089.5,4.270325353503837e-59,5.774644512124506e-59,True
Nagaland,Puducherry,-0.020778116026725968,3142212.5,2.787619434229472e-134,4.821609195832953e-134,True
Odisha,Tripura,-0.02077753154598276,3893496.5,5.338338523090268e-298,1.3992561327042774e-297,True
Bihar,Telangana,0.020631039841113682,12448592.5,7.514574810894023e-254,1.746551567375759e-253,True
Puducherry,West Bengal,0.020579726350789834,10372117.5,5.891115459329531e-153,1.0686627128966678e-152,True
Chandigarh,Telangana,0.02031677507257537,11607562.0,1.3253456177881349e-204,2.7286527425049835e-204,True
Madhya Pradesh,Telangana,0.02031677507257537,13623045.0,7.750836470249092e-301,2.0680482958736366e-300,True
Arunachal Pradesh,Tamil Nadu,0.020316737950828667,7174373.0,4.2193187564071446e-145,7.561730903801961e-145,True
Arunachal Pradesh,Chhattisgarh,0.02008608321377331,7041261.0,3.9502455400370396e-159,7.231987988683196e-159,True
Andaman and Nicobar Islands,Tripura,-0.019901897474284266,3083055.0,6.848916289028049e-100,1.0639961336740703e-99,True
Assam,Rajasthan,-0.01968696144614511,5420384.0,1.912890107149995e-151,3.4594821086755226e-151,True
Gujarat,Haryana,-0.019662546952623247,5877261.5,5.565113978738955e-176,1.0647083013986104e-175,True
Haryana,Puducherry,-0.01954887218045112,4669326.0,9.212497707970143e-186,1.8150450782259057e-185,True
Haryana,Odisha,0.01924349511261747,13586360.5,1.4475674292595352e-305,3.9691364995825967e-305,True
Bihar,Himachal Pradesh,0.019073283527557064,13184042.5,0.0,0.0,True
Meghalaya,Nagaland,0.019057493157203093,7319033.0,2.368947947982298e-177,4.576376717693075e-177,True
Meghalaya,West Bengal,0.01885910348126696,11469551.0,9.65947284446269e-221,2.067405159156583e-220,True
Himachal Pradesh,Madhya Pradesh,-0.018759018759018753,4467786.0,0.0,0.0,True
Chandigarh,Himachal Pradesh,0.018759018759018753,12146891.0,2.8794140908166215e-272,6.992862791983224e-272,True
Gujarat,West Bengal,-0.018631692782284534,5789357.5,7.179929046913822e-202,1.468061093784785e-201,True
Gujarat,Nagaland,-0.0184333031063484,3564387.0,8.174569318068063e-176,1.5589322898238775e-175,True
Assam,Uttarakhand,-0.018406332852875837,3239975.5,0.0,0.0,True
Andaman and Nicobar Islands,Haryana,-0.018367861040918976,3967884.5,2.5473473787448194e-87,3.7891792258829185e-87,True
Assam,Karnataka,-0.018268238554197597,3679112.5,0.0,0.0,True
Odisha,West Bengal,-0.018212640942278757,4877833.0,0.0,0.0,True
Chandigarh,Chhattisgarh,-0.01819589624467674,5768160.0,1.6357393749522085e-122,2.7110443679570034e-122,True
Chhattisgarh,Madhya Pradesh,0.01819589624467674,11781089.0,1.0966380654230702e-109,1.7682917315087447e-109,True
Puducherry,Tripura,0.01801483574708583,7846149.0,6.411543220738446e-89,9.657894218580697e-89,True
Nagaland,Odisha,0.018014251266342624,9148136.5,2.4057531432821044e-295,6.250755983636908e-295,True
Madhya Pradesh,Tamil Nadu,-0.017965241507621382,5149123.0,1.6185150740545365e-303,4.397335475171e-303,True
Chandigarh,Tamil Nadu,-0.017965241507621382,4387902.5,0.0,0.0,True
Bihar,Chhattisgarh,-0.01788163147613843,6441169.0,1.017428116019226e-87,1.52102946992824e-87,True
Haryana,Meghalaya,-0.017828249310928246,4660361.0,5.749307599856299e-226,1.2439410988779991e-225,True
Assam,Dadra and Nagar Haveli and Daman and Diu,-0.01778826121479586,1130019.0,1.1924359826882074e-229,2.627775591479568e-229,True
Andhra Pradesh,Assam,-0.017710230637989335,7516943.5,1.3110321851689636e-26,1.5854962401941736e-26,True
Bihar,Tamil Nadu,-0.01765097673908307,4871481.5,8.226754441380721e-284,2.065366621359295e-283,True
Andaman and Nicobar Islands,West Bengal,-0.017337006870580263,3950632.5,1.5404849588445107e-99,2.3869493502929264e-99,True
Nagaland,Uttar Pradesh,-0.017150978699557354,3377348.5,1.6683788293714402e-167,3.121652212188701e-167,True
Andaman and Nicobar Islands,Nagaland,-0.01713861719464413,2432060.0,2.0074572205904688e-95,3.0705322525741106e-95,True
Uttar Pradesh,West Bengal,0.01695258902362122,12222821.5,5.879447570631293e-219,1.2493826087591498e-218,True
Dadra and Nagar Haveli and Daman and Diu,Puducherry,-0.016692040343627618,1673465.0,1.660851359517156e-61,2.2822322376736902e-61,True
Chandigarh,Jharkhand,-0.016613347539106663,3620067.5,1.7283313574488222e-298,4.550252910097563e-298,True
Jharkhand,Madhya Pradesh,0.016613347539106663,11704871.0,7.784580525356044e-292,1.9879079023977884e-291,True
Assam,Tripura,-0.01646546581133765,3772939.5,1.7898733050605224e-257,4.176371045141219e-257,True
Assam,Sikkim,0.01632310591299338,6595369.5,1.3415977976392834e-105,2.1230071531791853e-105,True
Bihar,Jharkhand,-0.01629908277056835,3911387.5,8.646581711723855e-282,2.1616454279309635e-281,True
Meghalaya,Tripura,0.016294212877562955,8390987.5,1.6538041598824006e-102,2.589509145079022e-102,True
Chandigarh,Manipur,-0.01628709454796412,2076133.5,3.805030377390963e-62,5.265100173366565e-62,True
Madhya Pradesh,Manipur,-0.01628709454796412,2368848.0,1.444441573908449e-57,1.9488497425748915e-57,True
Karnataka,Puducherry,-0.016212063004225882,5081197.0,3.819990968633135e-60,5.189257137755057e-60,True
Puducherry,Uttarakhand,0.016073968705547642,8413936.0,1.569806718322042e-60,2.1373798567542676e-60,True
Arunachal Pradesh,Uttar Pradesh,0.016011038255961188,6553982.5,1.431218896967513e-133,2.4683340396975948e-133,True
Bihar,Manipur,-0.01597282977942581,2207287.0,5.241103735562419e-57,7.02355117716135e-57,True
Haryana,Uttar Pradesh,-0.015921734853282507,5140088.0,2.940105553714894e-216,6.181494008693859e-216,True
Arunachal Pradesh,Kerala,-0.015519401858501786,4238445.0,0.0034680296484426282,0.0036328831704636683,True
Dadra and Nagar Haveli and Daman and Diu,Meghalaya,-0.014971417474104742,1621901.0,4.831402255912432e-87,7.16878888346109e-87,True
Assam,Haryana,-0.014931429377972358,4869238.0,3.6217026194182526e-252,8.384875714217355e-252,True
Puducherry,Rajasthan,0.01479334011227837,9447706.0,1.1873880033139532e-120,1.957052249229369e-120,True
Karnataka,Meghalaya,-0.014491440134703007,5260497.0,4.958171158005703e-70,6.957810941069323e-70,True
Tripura,Uttar Pradesh,-0.014387698419917216,5020174.0,1.360526474429091e-96,2.0917655097811606e-96,True
Madhya Pradesh,Mizoram,-0.01438492063492064,3413326.0,8.548662141714512e-75,1.222705282288494e-74,True
Chandigarh,Mizoram,-0.01438492063492064,2977387.5,7.546628279916309e-82,1.108702179395112e-81,True
Meghalaya,Uttarakhand,0.014353345836024767,8869053.0,2.5455512750758216e-61,3.4818459969427904e-61,True
Andaman and Nicobar Islands,Andhra Pradesh,0.014273798975042717,6454320.0,3.7790893536619754e-24,4.5242619022713785e-24,True
Arunachal Pradesh,Meghalaya,0.01410452379831545,5957170.5,2.5586698646685612e-107,4.0815243149538714e-107,True
Bihar,Mizoram,-0.014070655866382328,3192275.0,2.5813695973484476e-72,3.6569402629103006e-72,True
Assam,West Bengal,-0.013900575207633645,4815276.5,7.135918707292904e-277,1.7544924094377183e-276,True
Assam,Nagaland,-0.013702185531697511,2927679.0,3.285203578754248e-243,7.518062035995298e-243,True
Bihar,Gujarat,0.013627605371955204,11430807.5,1.364019212816203e-134,2.36615577733423e-134,True
Andhra Pradesh,Odisha,-0.013398164903344223,8355535.0,5.629348729222122e-20,6.593430106077093e-20,True
Chandigarh,Gujarat,0.013313340603416893,10641519.5,2.0967373076576896e-101,3.2744322783630585e-101,True
Gujarat,Madhya Pradesh,-0.013313340603416893,6449291.0,1.0109316627941444e-136,1.7587846180190525e-136,True
Bihar,Odisha,0.013208553531949427,12837584.5,9.110317298551243e-274,2.2215732756713073e-273,True
Chhattisgarh,Nagaland,0.013075933741745233,6780411.5,1.5742833039212448e-29,1.9353276153577286e-29,True
Meghalaya,Rajasthan,0.013072717242755494,9764224.5,1.5401212655048854e-103,2.41786847750767e-103,True
Dadra and Nagar Haveli and Daman and Diu,Uttar Pradesh,-0.013064903016459004,1824044.5,2.1333668139756664e-74,3.036730273482109e-74,True
Andhra Pradesh,Gujarat,-0.012979113063338446,8365215.0,2.96059152998029e-14,3.381097812549467e-14,True
Madhya Pradesh,Odisha,0.012894288763411116,13596893.0,1.1931967596020774e-262,2.8284943106105023e-262,True
Chandigarh,Odisha,0.012894288763411116,11817291.5,1.5324870934775422e-202,3.1442407607556473e-202,True
Andaman and Nicobar Islands,Sikkim,0.012886674250046762,4265217.5,1.064719936176096e-85,1.5719810472078835e-85,True
Chhattisgarh,West Bengal,0.012877544065809099,10674391.5,7.941946598288216e-39,1.0140468296097616e-38,True
Nagaland,Tamil Nadu,-0.012845279004689875,4107103.5,5.200493432305413e-116,8.524224771960663e-116,True
Tamil Nadu,West Bengal,0.012646889328753741,12503582.0,7.353159322558999e-145,1.3099191008750313e-144,True
Karnataka,Uttar Pradesh,-0.012584925677057268,5743753.5,1.6520815040154424e-64,2.3129141056216195e-64,True
Uttar Pradesh,Uttarakhand,0.012446831378379028,9428725.0,1.748441565889201e-57,2.3536713386970015e-57,True
Arunachal Pradesh,Puducherry,0.012383900928792574,5171057.0,2.1185723700437255e-47,2.782672318269353e-47,True
Andaman and Nicobar Islands,Bihar,-0.012332919460250932,4098475.0,3.6299743693614437e-56,4.853561235438335e-56,True
