state_a,state_b,median_diff,U_statistic,p_value,p_value_bh,significant_bh
Chhattisgarh,Himachal Pradesh,0.12789500772002055,16761344.0,0.0,0.0,True
Dadra and Nagar Haveli and Daman and Diu,West Bengal,-0.12714311980718568,374080.0,0.0,0.0,True
Nagaland,Odisha,0.12687861271676307,12011108.0,0.0,0.0,True
Odisha,Sikkim,-0.12687861271676307,790073.0,0.0,0.0,True
Manipur,Tripura,0.12569255534593535,3476205.5,2.0329955109175398e-101,2.7061125928320718e-101,True
Andhra Pradesh,Jharkhand,0.12471013367810418,13530947.0,0.0,0.0,True
Dadra and Nagar Haveli and Daman and Diu,Madhya Pradesh,-0.12449230769230775,425204.5,0.0,0.0,True
Ladakh,Rajasthan,-0.1232261116367077,113645.5,8.282907188940551e-252,1.3961274156996111e-251,True
Andaman and Nicobar Islands,Nagaland,-0.1225434046243718,1301199.0,0.0,0.0,True
Andaman and Nicobar Islands,Sikkim,-0.1225434046243718,1463978.5,1.0726202432586152e-285,1.957696456254221e-285,True
Andhra Pradesh,Maharashtra,0.12108201116559378,15276196.5,0.0,0.0,True
Jammu and Kashmir,Sikkim,-0.12096774193548396,909952.0,0.0,0.0,True
Jammu and Kashmir,Nagaland,-0.12096774193548396,52195.0,0.0,0.0,True
Sikkim,Tamil Nadu,0.12058123090538703,9862934.0,0.0,0.0,True
Nagaland,Tamil Nadu,0.12058123090538703,12012462.5,0.0,0.0,True
Chhattisgarh,Delhi,0.12023217247097837,16270356.5,0.0,0.0,True
Gujarat,Himachal Pradesh,0.12008113590263693,16251916.0,0.0,0.0,True
Odisha,Telangana,-0.11849552115840328,692248.0,0.0,0.0,True
Manipur,Rajasthan,0.11826730951009345,4427214.5,5.052196418572524e-190,7.807939919612082e-190,True
Maharashtra,Puducherry,0.1179138367982247,14293727.0,0.0,0.0,True
Himachal Pradesh,West Bengal,-0.11689484394511666,781832.0,0.0,0.0,True
Ladakh,Tripura,-0.11580086580086581,127414.0,2.3586047882961953e-232,3.876712290155349e-232,True
Jharkhand,Puducherry,0.1142857142857143,11909859.5,0.0,0.0,True
Himachal Pradesh,Madhya Pradesh,-0.11424403183023872,924074.0,0.0,0.0,True
Andaman and Nicobar Islands,Telangana,-0.11416031306601201,2497875.5,0.0,0.0,True
Jammu and Kashmir,Telangana,-0.11258465037712417,853256.5,0.0,0.0,True
Meghalaya,Sikkim,-0.11249999999999999,2707958.0,8.214713377615187e-172,1.2188913864541237e-171,True
Meghalaya,Nagaland,-0.11249999999999999,2568156.0,1.7572547429182747e-264,3.0661776306052008e-264,True
Delhi,Gujarat,-0.11241830065359473,2210742.5,0.0,0.0,True
Tamil Nadu,Telangana,-0.11219813934702724,908751.0,0.0,0.0,True
Karnataka,Manipur,0.11122987867076228,3213647.5,9.10560898682861e-33,1.0459145457843674e-32,True
Nagaland,Uttarakhand,0.11075949367088614,10598087.5,0.0,0.0,True
Sikkim,Uttarakhand,0.11075949367088614,8219008.5,0.0,0.0,True
Chandigarh,Manipur,-0.11054104019442021,1347692.5,1.6955668631318592e-187,2.600160524648083e-187,True
Dadra and Nagar Haveli and Daman and Diu,Maharashtra,-0.11042812251251048,375763.0,0.0,0.0,True
Delhi,West Bengal,-0.10923200869607447,1464189.0,0.0,0.0,True
Chhattisgarh,Odisha,0.1082218962988526,16333878.0,0.0,0.0,True
Nagaland,Punjab,0.10780048716539828,10704256.5,0.0,0.0,True
Punjab,Sikkim,-0.10780048716539828,1958328.0,0.0,0.0,True
Nagaland,Uttar Pradesh,0.1072413793103448,9602413.0,0.0,0.0,True
Sikkim,Uttar Pradesh,0.1072413793103448,7680267.0,0.0,0.0,True
Haryana,Nagaland,-0.10714285714285715,438806.0,0.0,0.0,True
Haryana,Sikkim,-0.10714285714285715,1602478.5,0.0,0.0,True
Haryana,Ladakh,0.10714285714285714,2093444.5,3.44033902258694e-210,5.415348461479443e-210,True
Ladakh,Uttar Pradesh,-0.10704433497536948,83124.0,4.654208261758048e-258,8.0036240339480875e-258,True
Andhra Pradesh,Madhya Pradesh,0.10701782598579651,14725562.0,0.0,0.0,True
Dadra and Nagar Haveli and Daman and Diu,Jharkhand,-0.10680000000000008,381110.5,0.0,0.0,True
Delhi,Madhya Pradesh,-0.10658119658119652,1428457.0,0.0,0.0,True
Ladakh,Punjab,-0.10648522712031601,70552.0,3.295688848300502e-278,5.924274515827187e-278,True
Andhra Pradesh,West Bengal,0.10436701387091857,13635226.5,5.072191505099756e-293,9.372527781162592e-293,True
Meghalaya,Telangana,-0.1041169084416402,5101102.5,5.803329344360648e-164,8.44249623446109e-164,True
Andaman and Nicobar Islands,Chhattisgarh,-0.10388668820646133,2976129.5,1.780409619225147e-259,3.088465666002806e-259,True
